organism,count
"gi|566085651|ref|NR_109748.1| Gracilimonas mengyeensis strain YIM J14 16S ribosomal RNA, partial sequence",1
"gi|2363085239|ref|NR_180868.1| Devosia beringensis strain S02 16S ribosomal RNA, partial sequence",1
"gi|1011034852|ref|NR_135736.1| Falsochrobactrum ovis strain B1315 16S ribosomal RNA, partial sequence",1
"gi|631252187|ref|NR_113385.1| Enhydrobacter aerosaccus strain PAGU 1624 16S ribosomal RNA, partial sequence",1
"gi|558508612|ref|NR_104538.1| Pseudochrobactrum lubricantis strain KSS 7.8 16S ribosomal RNA, partial sequence",1
"gi|636559173|ref|NR_115230.1| Ruminococcus albus 7 = DSM 20455 16S ribosomal RNA, partial sequence",1
"gi|444303976|ref|NR_074399.1| Ruminococcus albus 7 = DSM 20455 16S ribosomal RNA, partial sequence",1
"gi|631251834|ref|NR_113032.1| Ruminococcus albus strain JCM 14654 16S ribosomal RNA, partial sequence",1
"gi|636560369|ref|NR_116429.1| Dethiosulfovibrio salsuginis strain USBA 82 16S ribosomal RNA, partial sequence",1
"gi|1230874604|ref|NR_148764.1| Pseudomonas weihenstephanensis strain DSM 29166 16S ribosomal RNA, partial sequence",1
"gi|1230874603|ref|NR_148763.1| Pseudomonas helleri strain DSM 29165 16S ribosomal RNA, partial sequence",1
"gi|672238883|ref|NR_125471.1| Sulfurisoma sediminicola strain BSN1 16S ribosomal RNA, partial sequence",1
"gi|645320280|ref|NR_117523.1| Idiomarina xiamenensis strain 10-D-4 16S ribosomal RNA, partial sequence",1
"gi|636559718|ref|NR_115778.1| Streptomyces levis strain NRRL B-16370 16S ribosomal RNA, partial sequence",1
"gi|631253181|ref|NR_114379.1| Desulfolucanica intricata strain SR45 16S ribosomal RNA, partial sequence",1
"gi|631253180|ref|NR_114378.1| Desulfolucanica intricata strain SR45 16S ribosomal RNA, partial sequence",1
"gi|959494826|ref|NR_133705.1| Brachybacterium huguangmaarense strain M1 16S ribosomal RNA, partial sequence",1
"gi|1864207018|ref|NR_169312.1| Brachybacterium vulturis strain VM2412 16S ribosomal RNA, complete sequence",1
"gi|470466321|ref|NR_074114.1| Elusimicrobium minutum strain Pei191 16S ribosomal RNA, partial sequence",1
"gi|2136551660|ref|NR_173665.1| Peteryoungia desertarenae strain ADMK78 16S ribosomal RNA, partial sequence",1
"gi|1779814900|ref|NR_164975.1| Jiella endophytica strain CBS5Q-3 16S ribosomal RNA, partial sequence",1
"gi|1384992354|ref|NR_156103.1| Aureimonas glaciei strain B5-2 16S ribosomal RNA, partial sequence",1
"gi|1227086070|ref|NR_148598.1| Thermostilla marina strain SVX8 16S ribosomal RNA, partial sequence",1
"gi|343201636|ref|NR_042362.1| Catenulispora acidiphila strain ID139908 16S ribosomal RNA, partial sequence",1
"gi|343202688|ref|NR_043101.1| Sporacetigenium mesophilum strain ZLJ115 16S ribosomal RNA, partial sequence",1
"gi|485099090|ref|NR_102486.1| Thioalkalivibrio nitratireducens DSM 14787 16S ribosomal RNA, partial sequence",1
"gi|1270533060|ref|NR_042374.2| Thermotoga petrophila RKU-10 16S ribosomal RNA, complete sequence",1
"gi|1024974910|ref|NR_136857.1| Polycladidibacter hongkongensis strain UST20140214-015B 16S ribosomal RNA, partial sequence",1
"gi|2363083627|ref|NR_180061.1| Nakamurella deserti strain 12Sc4-1 16S ribosomal RNA, partial sequence",1
"gi|1441204378|ref|NR_157793.1| Aurantiacibacter aquimixticola strain JSSK-14 16S ribosomal RNA, partial sequence",1
"gi|2363081618|ref|NR_179055.1| Flavobacterium artemisiae strain SYP-B1015 16S ribosomal RNA, partial sequence",1
"gi|566085580|ref|NR_109662.1| Flavobacterium hauense strain BX12 16S ribosomal RNA, partial sequence",1
"gi|703624749|ref|NR_126219.2| Microbacter margulisiae strain ADRI 16S ribosomal RNA, partial sequence",1
"gi|703624748|ref|NR_126218.2| Microbacter margulisiae strain ADRI 16S ribosomal RNA, partial sequence",1
"gi|703624746|ref|NR_126216.2| Microbacter margulisiae strain ADRI 16S ribosomal RNA, partial sequence",1
"gi|645319919|ref|NR_117252.1| Mammaliicoccus stepanovicii strain 196 16S ribosomal RNA, partial sequence",1
"gi|672239033|ref|NR_125622.1| Zunongwangia atlantica 22II14-10F7 16S ribosomal RNA, partial sequence",1
"gi|444304138|ref|NR_074562.1| Allomuricauda ruestringensis DSM 13258 16S ribosomal RNA, partial sequence",1
"gi|343205979|ref|NR_044505.1| Spirochaeta cellobiosiphila strain SIP1 16S ribosomal RNA, partial sequence",1
"gi|1445136044|ref|NR_158084.1| Longispora urticae strain NEAU-PCY-3 16S ribosomal RNA, partial sequence",1
"gi|1011034850|ref|NR_135735.1| Luteibaculum oceani strain CC-AMWY-103B 16S ribosomal RNA, partial sequence",1
"gi|219878398|ref|NR_025537.1| Sphingobacterium faecium strain DSM 11690 16S ribosomal RNA, partial sequence",1
"gi|2836274939|ref|NR_197702.1| Planococcus shenhongbingii strain N016 16S ribosomal RNA, partial sequence",1
"gi|566085068|ref|NR_108707.1| Cohnella suwonensis strain WD2-19 16S ribosomal RNA, partial sequence",1
"gi|265678826|ref|NR_029131.1| Brevibacillus borstelensis strain Logan B4029 16S ribosomal RNA, partial sequence",1
"gi|1779814889|ref|NR_164964.1| Lysobacter xanthus strain U8 16S ribosomal RNA, partial sequence",1
"gi|1230874704|ref|NR_148865.1| Caldimicrobium thiodismutans strain TF1 16S ribosomal RNA, partial sequence",1
"gi|1864207155|ref|NR_169449.1| Rhodoferax sediminis strain CHu59-6-5 16S ribosomal RNA, partial sequence",1
"gi|645321241|ref|NR_118256.1| Shimwellia blattae DSM 4481 = NBRC 105725 strain CIP 104942 16S ribosomal RNA, partial sequence",1
"gi|343205652|ref|NR_044016.1| Marinobacterium litorale strain IMCC1877 16S ribosomal RNA, partial sequence",1
"gi|566084921|ref|NR_108466.1| Motilibacter peucedani strain RP-AC37 16S ribosomal RNA, partial sequence",1
"gi|1237089592|ref|NR_117157.2| Parageobacillus thermantarcticus strain DSM 9572 16S ribosomal RNA, partial sequence",1
"gi|559795217|ref|NR_104806.1| Parageobacillus thermantarcticus strain M1 16S ribosomal RNA, partial sequence",1
"gi|645319791|ref|NR_117156.1| Parageobacillus thermantarcticus strain DSM 9572 16S ribosomal RNA, partial sequence",1
"gi|645320355|ref|NR_117579.1| Sporomusa termitida strain DSM 4440 16S ribosomal RNA, partial sequence",1
"gi|645320922|ref|NR_118015.1| Spongiibacter marinus strain DSM 17750 16S ribosomal RNA, partial sequence",1
"gi|636559533|ref|NR_115593.1| Aneurinibacillus migulanus strain ATCC 9999 16S ribosomal RNA, partial sequence",1
"gi|631252890|ref|NR_114088.1| Aneurinibacillus danicus strain NBRC 102444 16S ribosomal RNA, partial sequence",1
"gi|265678355|ref|NR_028657.1| Aneurinibacillus danicus strain DB4 16S ribosomal RNA, partial sequence",1
"gi|2363084136|ref|NR_180317.1| Listeria costaricensis strain CLIP 2016/00682 16S ribosomal RNA, partial sequence",1
"gi|645319608|ref|NR_116997.1| Vreelandella titanicae BH1 16S ribosomal RNA, partial sequence",1
"gi|1441204357|ref|NR_157772.1| Massilia solisilvae strain J18 16S ribosomal RNA, partial sequence",1
"gi|343200665|ref|NR_041352.1| Marinomonas ostreistagni strain UST010306-043 16S ribosomal RNA, partial sequence",1
"gi|1277396224|ref|NR_151935.1| Marinomonas gallaica strain Cmf 17.2 16S ribosomal RNA, partial sequence",1
"gi|2363083429|ref|NR_179963.1| Marinomonas piezotolerans strain personal::YLB-05 16S ribosomal RNA, partial sequence",1
"gi|343200317|ref|NR_041004.1| Lysobacter brunescens strain KCTC 12130 16S ribosomal RNA, partial sequence",1
"gi|2836274894|ref|NR_197657.1| Acidithiobacillus acidisediminis strain S30A2 16S ribosomal RNA, partial sequence",1
"gi|2836274956|ref|NR_197719.1| Aurantiacibacter hainanensis strain H149 16S ribosomal RNA, partial sequence",1
"gi|1269785425|ref|NR_116361.2| Bradyrhizobium rifense strain CTAW71 16S ribosomal RNA, complete sequence",1
"gi|2363082557|ref|NR_179525.1| Gordonibacter massiliensis (ex Traore et al. 2017) strain Marseille-P2775 16S ribosomal RNA, partial sequence",1
"gi|558508619|ref|NR_104544.1| Muricoccus pecuniae strain N75 16S ribosomal RNA, partial sequence",1
"gi|1116030241|ref|NR_144699.1| Neobacillus jeddahensis strain JCE 16S ribosomal RNA, partial sequence",1
"gi|265678694|ref|NR_028999.1| Caminibacter profundus strain CR 16S ribosomal RNA, partial sequence",1
"gi|631252611|ref|NR_113809.1| Stappia stellulata strain NBRC 15764 16S ribosomal RNA, partial sequence",1
"gi|2363083283|ref|NR_179890.1| Formosa sediminum strain PS13 16S ribosomal RNA, partial sequence",1
"gi|219878181|ref|NR_025320.1| Caulobacter fusiformis strain ATCC 15257 16S ribosomal RNA, partial sequence",1
"gi|1246951755|ref|NR_149292.1| Ancylothrix terrestris strain 10PC 16S ribosomal RNA, partial sequence",1
"gi|1277396318|ref|NR_152029.1| Herbihabitans rhizosphaerae strain CPCC 204279 16S ribosomal RNA, partial sequence",1
"gi|343206278|ref|NR_044870.1| Leucothrix mucor DSM 2157 16S ribosomal RNA, partial sequence",1
"gi|219846389|ref|NR_025980.1| Piscirickettsia salmonis strain LF-89 16S ribosomal RNA, partial sequence",1
"gi|310975002|ref|NR_036866.1| Glaciecola punicea strain IC067 16S ribosomal RNA, partial sequence",1
"gi|2221405379|ref|NR_175499.1| Microbacterium bovistercoris strain NEAU-LLE 16S ribosomal RNA, partial sequence",1
"gi|2962412286|ref|NR_199480.1| Microbacterium capsulatum strain ASV81 16S ribosomal RNA, partial sequence",1
"gi|2962412364|ref|NR_199559.1| Vogesella oryzagri strain MAHUQ-64 16S ribosomal RNA, partial sequence",1
"gi|1199303358|ref|NR_147709.1| Paucilactobacillus wasatchensis strain WDC04 16S ribosomal RNA, partial sequence",1
"gi|636558920|ref|NR_114977.1| Paucilactobacillus suebicus strain DSM 5007 16S ribosomal RNA, partial sequence",1
"gi|636558921|ref|NR_114978.1| Paucilactobacillus vaccinostercus strain DSM 20634 16S ribosomal RNA, partial sequence",1
"gi|219878278|ref|NR_025417.1| Sporomusa sphaeroides DSM 2875 16S ribosomal RNA, partial sequence",1
"gi|645320464|ref|NR_117664.1| Sporomusa sphaeroides DSM 2875 16S ribosomal RNA, partial sequence",1
"gi|645319732|ref|NR_117108.1| Desulfobotulus sapovorans strain DSM 2055 16S ribosomal RNA, partial sequence",1
"gi|1146059157|ref|NR_145889.1| Micromonospora nickelidurans strain K55 16S ribosomal RNA, partial sequence",1
"gi|1230874585|ref|NR_148740.1| Paenibacillus yonginensis strain DCY84 16S ribosomal RNA, complete sequence",1
"gi|2363080954|ref|NR_178720.1| Ectobacillus polymachus strain T515 16S ribosomal RNA, partial sequence",1
"gi|1277396162|ref|NR_151873.1| Planomonospora corallina strain A-T 11038 16S ribosomal RNA, partial sequence",1
"gi|1779814847|ref|NR_164922.1| Ornithinimicrobium cavernae strain CFH 30183 16S ribosomal RNA, partial sequence",1
"gi|2363085882|ref|NR_181193.1| Mycolicibacterium vinylchloridicum strain CECT 8761 16S ribosomal RNA, complete sequence",1
"gi|1491506712|ref|NR_159095.1| Macrococcus epidermidis strain CCM 7099 16S ribosomal RNA, complete sequence >gi|1491506713|ref|NR_159096.1| Macrococcoides goetzii strain CCM 4927 16S ribosomal RNA, complete sequence",1
"gi|2363085123|ref|NR_180810.1| Olsenella porci strain CA-Schmier-601-WT-1 16S ribosomal RNA, partial sequence",1
"gi|1109167962|ref|NR_144579.1| [Collinsella] massiliensis strain GD3 16S ribosomal RNA, partial sequence",1
"gi|1193829136|ref|NR_147379.1| Collinsella bouchesdurhonensis strain Marseille-P3296 16S ribosomal RNA, partial sequence",1
"gi|2282568613|ref|NR_177017.1| Nodosilinea chupicuarensis strain PC471 16S ribosomal RNA, partial sequence",1
"gi|219857290|ref|NR_024921.1| Anaeromusa acidaminophila strain DSM 3853 16S ribosomal RNA, partial sequence",1
"gi|1227086056|ref|NR_148591.1| Novosphingobium colocasiae strain Teta-03 16S ribosomal RNA, partial sequence",1
"gi|265678859|ref|NR_029165.1| Mycoplasmoides pirum strain 70-159 16S ribosomal RNA, partial sequence",1
"gi|1445136074|ref|NR_158114.1| Mycoplasma tullyi strain 56A97 16S ribosomal RNA, partial sequence",1
"gi|343200209|ref|NR_040896.1| Novispirillum itersonii subsp. nipponicum strain IAM 14945 16S ribosomal RNA, partial sequence",1
"gi|631252427|ref|NR_113625.1| Novispirillum itersonii subsp. nipponicum strain NBRC 13615 16S ribosomal RNA, partial sequence",1
"gi|343205029|ref|NR_043850.1| Streptomyces monomycini strain NRRL B-24309 16S ribosomal RNA, partial sequence",1
"gi|1024974928|ref|NR_136866.1| Streptomyces lactacystinicus strain OM-6519 16S ribosomal RNA, partial sequence",1
"gi|219857607|ref|NR_025196.1| Legionella busanensis strain K9951 16S ribosomal RNA, partial sequence",1
"gi|645321843|ref|NR_118715.1| Legionella spiritensis strain Mt St Helens-9 16S ribosomal RNA, partial sequence",1
"gi|645320509|ref|NR_117699.1| Legionella spiritensis strain Bibb HSH-9 16S ribosomal RNA, partial sequence",1
"gi|1445136076|ref|NR_158116.1| Marispirochaeta aestuarii strain JC444 16S ribosomal RNA, partial sequence",1
"gi|343204477|ref|NR_043781.1| Azospirillum canadense strain DS2 16S ribosomal RNA, partial sequence",1
"gi|343205899|ref|NR_044386.1| Clostridium amylolyticum strain SW408 16S ribosomal RNA, partial sequence",1
"gi|636559708|ref|NR_115768.1| Sinorhizobium mexicanum strain ITTG-R7 16S ribosomal RNA, partial sequence",1
"gi|1116030274|ref|NR_144732.1| Peptoniphilus phoceensis strain SIT15 16S ribosomal RNA, partial sequence",1
"gi|2363082386|ref|NR_179440.1| Peptoniphilus vaginalis strain KhD- 2 16S ribosomal RNA, partial sequence",1
"gi|1341394026|ref|NR_153698.1| Niastella hibisci strain THG-YS3.2.1 16S ribosomal RNA, partial sequence",1
"gi|2363086504|ref|NR_181506.1| Sneathiella sedimenti strain CAU 1612 16S ribosomal RNA, partial sequence",1
"gi|974142182|ref|NR_134702.1| Shouchella lonarensis strain 25nlg 16S ribosomal RNA, partial sequence",1
"gi|636559618|ref|NR_115678.1| Desulfosalsimonas propionicica strain PropA 16S ribosomal RNA, partial sequence",1
"gi|1230874673|ref|NR_148834.1| Ornithinicoccus halotolerans strain EGI 80423 16S ribosomal RNA, partial sequence",1
"gi|2363087277|ref|NR_181894.1| Kitasatospora humi strain RB6PN24 16S ribosomal RNA, complete sequence",1
"gi|2363083088|ref|NR_179792.1| Streptacidiphilus monticola strain NEAU-SW11 16S ribosomal RNA, partial sequence",1
"gi|343201782|ref|NR_042508.1| Planosporangium flavigriseum strain YIM 46034 16S ribosomal RNA, partial sequence",1
"gi|566084784|ref|NR_108119.1| Planosporangium thailandense strain HSS8-18 16S ribosomal RNA, partial sequence",1
"gi|1491520107|ref|NR_159269.1| Micromonospora luteiviridis strain SGB14 16S ribosomal RNA, partial sequence",1
"gi|343201472|ref|NR_042198.1| Methylohalobius crimeensis 10Ki 16S ribosomal RNA, partial sequence",1
"gi|631251993|ref|NR_113191.1| Salibacterium salarium strain DSM 16461 16S ribosomal RNA, partial sequence",1
"gi|645320615|ref|NR_117779.1| Anaerorhabdus furcosa 16S ribosomal RNA, partial sequence",1
"gi|636560683|ref|NR_116743.1| Agromyces atrinae strain P27 16S ribosomal RNA, partial sequence",1
"gi|2363081453|ref|NR_178973.1| Limihaloglobus sulfuriphilus strain SM-Chi-D1 16S ribosomal RNA, partial sequence",1
"gi|1315203993|ref|NR_152662.1| Arvibacter flaviflagrans strain C-1-16 16S ribosomal RNA, partial sequence",1
"gi|566085075|ref|NR_108736.1| Halanaerobacter jeridensis strain CEJFG43 16S ribosomal RNA, partial sequence",1
"gi|1441204340|ref|NR_157755.1| Cellvibrio fontiphilus strain MVW-40 16S ribosomal RNA, partial sequence",1
"gi|2180566430|ref|NR_174285.1| Alcanivorax sediminis strain PA15-N-34 16S ribosomal RNA, partial sequence",1
"gi|1277396314|ref|NR_152025.1| Jatrophihabitans huperziae strain I13A-01604 16S ribosomal RNA, partial sequence",1
"gi|566085210|ref|NR_109021.1| Sphingobium jiangsuense strain BA-3 16S ribosomal RNA, partial sequence",1
"gi|1441204224|ref|NR_157639.1| Clostridium tepidum strain IEH 97212 16S ribosomal RNA, complete sequence",1
"gi|645320175|ref|NR_117443.1| Clostridium ljungdahlii strain ATCC 55383 16S ribosomal RNA, partial sequence",1
"gi|265678952|ref|NR_029260.1| Clostridium tetani strain NCTC 279 16S ribosomal RNA, partial sequence",1
"gi|1315204005|ref|NR_152674.1| Haoranjiania flava strain LIP-5 16S ribosomal RNA, partial sequence",1
"gi|1441204213|ref|NR_157628.1| Parafilimonas rhizosphaerae strain T16E-198 16S ribosomal RNA, partial sequence",1
"gi|961555154|ref|NR_134123.1| Parafilimonas terrae strain 5GHs7-2 16S ribosomal RNA, partial sequence",1
"gi|1024974787|ref|NR_136804.1| Desmospora profundinema strain SCSIO 11154 16S ribosomal RNA, partial sequence",1
"gi|918024592|ref|NR_132392.1| Anaerocella delicata strain WN081 16S ribosomal RNA, partial sequence",1
"gi|1146059152|ref|NR_145884.1| Azospirillum soli strain CC-LY788 16S ribosomal RNA, partial sequence",1
"gi|636558584|ref|NR_114641.1| Pseudodesulfovibrio profundus strain DSM 11384 16S ribosomal RNA, partial sequence",1
"gi|645322021|ref|NR_118865.1| Pseudodesulfovibrio profundus strain 500-1 16S ribosomal RNA, partial sequence",1
"gi|631252092|ref|NR_113290.1| Lentilactobacillus senioris DSM 24302 = JCM 17472 strain YIT 12364 16S ribosomal RNA, partial sequence",1
"gi|310975092|ref|NR_036956.1| Staphylococcus hominis strain DM 122 16S ribosomal RNA, partial sequence",1
"gi|1397641709|ref|NR_156818.1| Staphylococcus edaphicus strain CCM 8730 16S ribosomal RNA, partial sequence",1
"gi|1811131490|ref|NR_165672.1| Salicibibacter halophilus strain NKC3-5 16S ribosomal RNA, complete sequence",1
"gi|2363084260|ref|NR_180379.1| Azospirillum oleiclasticum strain RWY-5-1-1 16S ribosomal RNA, partial sequence",1
"gi|343205718|ref|NR_044111.1| Selenomonas bovis strain WG 16S ribosomal RNA, partial sequence",1
"gi|645320378|ref|NR_117597.1| Selenomonas lacticifex strain DSM 20757 16S ribosomal RNA, partial sequence",1
"gi|2136551571|ref|NR_173574.1| Caulifigura coniformis strain Pan44 16S ribosomal RNA, partial sequence",1
"gi|2363085738|ref|NR_181121.1| Kushneria phosphatilytica strain YCWA18 16S ribosomal RNA, partial sequence",1
"gi|343201096|ref|NR_041783.1| Xylella fastidiosa subsp. multiplex strain PL.788 16S ribosomal RNA, partial sequence",1
"gi|2363086776|ref|NR_181645.1| Comamonas fluminis strain CJ34 16S ribosomal RNA, complete sequence",1
"gi|602267027|ref|NR_044663.2| Anaeroplasma varium strain A2-T 16S ribosomal RNA, partial sequence",1
"gi|602267012|ref|NR_044675.2| Anaeroplasma bactoclasticum strain JR 16S ribosomal RNA, partial sequence",1
"gi|228721484|ref|NR_027607.1| Cupriavidus metallidurans CH34 16S ribosomal RNA, partial sequence",1
"gi|2363085067|ref|NR_180782.1| Sphingosinicella flava strain UDD2 16S ribosomal RNA, partial sequence",1
"gi|343203725|ref|NR_043700.1| Oceanobacillus chironomi strain T3944D 16S ribosomal RNA, partial sequence",1
"gi|343204155|ref|NR_043746.1| Ureibacillus composti strain HC145 16S ribosomal RNA, partial sequence",1
"gi|343202994|ref|NR_043499.1| Streptomyces racemochromogenes strain NRRL B-5430 16S ribosomal RNA, partial sequence",1
"gi|1397641811|ref|NR_156920.1| Lysobacter solanacearum strain T20R-70 16S ribosomal RNA, partial sequence",1
"gi|645322199|ref|NR_119003.1| Kurthia zopfii strain NCIMB 9878 16S ribosomal RNA, partial sequence",1
