organism,count
"gi|1491516042|ref|NR_159240.1| Aurantimonas aggregata strain R14M6 16S ribosomal RNA, partial sequence",1
"gi|631252074|ref|NR_113272.1| Slackia piriformis YIT 12062 strain JCM 16070 16S ribosomal RNA, partial sequence",1
"gi|2463901826|ref|NR_184618.1| Berryella wangjianweii strain zg-1050 16S ribosomal RNA, partial sequence",1
"gi|1230874583|ref|NR_148738.1| Paenibacillus yonginensis strain DCY84 16S ribosomal RNA, complete sequence",1
"gi|1230874579|ref|NR_148734.1| Paenibacillus yonginensis strain DCY84 16S ribosomal RNA, complete sequence",1
"gi|219878160|ref|NR_025299.1| Paenibacillus borealis strain KK19 16S ribosomal RNA, partial sequence",1
"gi|1441204366|ref|NR_157781.1| Massilia agri strain K-3-1 16S ribosomal RNA, partial sequence",1
"gi|1240411928|ref|NR_149272.1| Streptosporangium taraxaci strain NEAU-Wp2-0 16S ribosomal RNA, partial sequence",1
"gi|1491514592|ref|NR_159200.1| Nonomuraea glycinis strain NEAU-BB2C19 16S ribosomal RNA, partial sequence",1
"gi|1520188713|ref|NR_159919.1| Acinetobacter piscicola strain LW15 16S ribosomal RNA, partial sequence",1
"gi|645320407|ref|NR_117619.1| Acinetobacter calcoaceticus strain ATCC 23055 16S ribosomal RNA, partial sequence",1
"gi|645322224|ref|NR_119024.1| Legionella cherrii strain ATCC 35252 16S ribosomal RNA, partial sequence",1
"gi|631251447|ref|NR_112644.1| Leifsonia lichenia strain 2Sb 16S ribosomal RNA, partial sequence",1
"gi|1040567013|ref|NR_137362.1| Lysinibacter cavernae strain CC5-806 16S ribosomal RNA, partial sequence",1
"gi|661903067|ref|NR_122099.1| Rhodopseudomonas pseudopalustris strain DSM 123 16S ribosomal RNA gene, partial sequence",1
"gi|2363085209|ref|NR_180853.1| Paramicrobacterium chengjingii strain HY60 16S ribosomal RNA, partial sequence",1
"gi|310975113|ref|NR_036977.1| Thiococcus pfennigii strain 4250 16S ribosomal RNA, partial sequence",1
"gi|343200602|ref|NR_041289.1| Nocardia terpenica strain IFM 0706 16S ribosomal RNA, partial sequence",1
"gi|343200308|ref|NR_040995.1| Nocardia aobensis NBRC 100429 strain IFM 0372 16S ribosomal RNA, partial sequence",1
"gi|343200984|ref|NR_041671.1| Haloferula rosea strain 06SJR1-1 16S ribosomal RNA, partial sequence",1
"gi|1171002970|ref|NR_146355.1| Desulfonatronum zhilinae strain Al915-01 16S ribosomal RNA, partial sequence",1
"gi|343201310|ref|NR_042036.1| Cryptosporangium aurantiacum strain IMSNU 22120 16S ribosomal RNA, partial sequence",1
"gi|343201076|ref|NR_041763.1| Catellatospora citrea strain IMSNU 22008 16S ribosomal RNA, partial sequence",1
"gi|645321375|ref|NR_118356.1| Caldisericum exile strain AZM16c01 16S ribosomal RNA, partial sequence",1
"gi|1018196597|ref|NR_136476.1| Tumebacillus algifaecis strain THMBR28 16S ribosomal RNA, partial sequence",1
"gi|1277396368|ref|NR_152081.1| Spongiibacter taiwanensis strain SPT1 16S ribosomal RNA, partial sequence",1
"gi|636559717|ref|NR_115777.1| Streptomyces kurssanovii strain NRRL B-3366 16S ribosomal RNA, partial sequence",1
"gi|672238978|ref|NR_125567.1| Ectothiorhodospira mobilis strain DSM 237 16S ribosomal RNA, partial sequence",1
"gi|2363086639|ref|NR_181576.1| Methyloterricola oryzae strain 73a 16S ribosomal RNA, complete sequence",1
"gi|343201622|ref|NR_042348.1| Methylobacterium variabile strain GR3 16S ribosomal RNA, partial sequence",1
"gi|219846041|ref|NR_025631.1| Methylobacterium aquaticum strain GR16 16S ribosomal RNA, partial sequence",1
"gi|2363086717|ref|NR_181615.1| Rickettsia tillamookensis strain Tillamook 23 16S ribosomal RNA, partial sequence",1
"gi|343198504|ref|NR_042727.1| Rickettsia tamurae strain AT-1 16S ribosomal RNA, partial sequence",1
"gi|1491514583|ref|NR_159191.1| Tsuneonella mangrovi strain C9-11 16S ribosomal RNA, partial sequence",1
"gi|2180566371|ref|NR_174239.1| Altericroceibacterium spongiae strain HN-Y73 16S ribosomal RNA, complete sequence",1
"gi|566085500|ref|NR_109544.1| Ornatilinea apprima strain P3M-1 16S ribosomal RNA, partial sequence",1
"gi|2363081590|ref|NR_179041.1| Pannonibacter carbonis strain Q4.6 16S ribosomal RNA, partial sequence",1
"gi|631250962|ref|NR_112159.1| Nitrosospira multiformis strain ATCC 25196 16S ribosomal RNA, partial sequence",1
"gi|2180566416|ref|NR_174272.1| Antarcticimicrobium sediminis strain S4J41 16S ribosomal RNA, partial sequence",1
"gi|559795345|ref|NR_104938.1| Moraxella nonliquefaciens strain 4663/62 16S ribosomal RNA, partial sequence",1
"gi|265678353|ref|NR_028655.1| Curvibacter gracilis strain 7-1 16S ribosomal RNA, partial sequence",1
"gi|343201140|ref|NR_041855.1| Nitratidesulfovibrio vulgaris strain DSM 644 16S ribosomal RNA, partial sequence",1
"gi|2363082998|ref|NR_179747.1| Solitalea longa strain HR-AV 16S ribosomal RNA, complete sequence",1
"gi|343200219|ref|NR_040906.1| Solitalea canadensis DSM 3403 strain IFO 15130 16S ribosomal RNA, partial sequence",1
"gi|2363080349|ref|NR_178401.1| Chondromyces pediculatus strain Cm p51 16S ribosomal RNA, partial sequence",1
"gi|265678858|ref|NR_029164.1| [Clostridium] innocuum strain B-3 16S ribosomal RNA, partial sequence",1
"gi|602269354|ref|NR_044731.2| Holdemanella biformis strain DSM 3989 16S ribosomal RNA, partial sequence",1
"gi|2363085127|ref|NR_180812.1| Holdemanella porci strain LKV-472-APC-3 16S ribosomal RNA, partial sequence",1
"gi|343200265|ref|NR_040952.1| Rhodanobacter fulvus Jip2 16S ribosomal RNA, partial sequence",1
"gi|2363083575|ref|NR_180035.1| Methylobacterium currus strain MP1016A_00022 16S ribosomal RNA, complete sequence",1
"gi|1150406769|ref|NR_146023.1| Stenotrophobacter terrae strain Ac_28_D10 16S ribosomal RNA, partial sequence",1
"gi|343201775|ref|NR_042501.1| Paeniroseomonas aquatica strain TR53 16S ribosomal RNA, partial sequence",1
"gi|2363084226|ref|NR_180362.1| Aureimonas psammosilenae strain YIM DR1026 16S ribosomal RNA, partial sequence",1
"gi|631251757|ref|NR_112955.1| Actinophytocola corallina strain NBRC 105525 16S ribosomal RNA, partial sequence",1
"gi|631251756|ref|NR_112954.1| Actinophytocola timorensis strain NBRC 105524 16S ribosomal RNA, partial sequence",1
"gi|219878272|ref|NR_025411.1| Mesorhizobium chacoense strain PR5 16S ribosomal RNA, partial sequence",1
"gi|566084992|ref|NR_108530.1| Aminobacter anthyllidis strain STM4645 16S ribosomal RNA, partial sequence",1
"gi|2072685562|ref|NR_172601.1| Mastigocladus ambikapurensis strain TA-9 16S ribosomal RNA, partial sequence",1
"gi|2296162724|ref|NR_177671.1| Cyanothece aeruginosa 16S ribosomal RNA, partial sequence",1
"gi|219857372|ref|NR_024960.1| Thermohalobacter berrensis strain CTT3 16S ribosomal RNA, partial sequence",1
"gi|645320243|ref|NR_117495.1| Pseudonocardia rhizophila strain YIM 67013 16S ribosomal RNA, partial sequence",1
"gi|1277396357|ref|NR_152070.1| Pseudodesulfovibrio indicus strain J2 16S ribosomal RNA, partial sequence",1
"gi|2463901799|ref|NR_184614.1| Novilysobacter luteus strain AS29M 16S ribosomal RNA, partial sequence",1
"gi|343200788|ref|NR_041475.1| Alicyclobacillus contaminans strain 3-A191 16S ribosomal RNA, partial sequence",1
"gi|1212229219|ref|NR_148289.1| Metasolibacillus fluoroglycofenilyticus strain cmg86 16S ribosomal RNA, partial sequence",1
"gi|636560636|ref|NR_116696.1| Isoptericola chiayiensis strain 06182M-1 16S ribosomal RNA, partial sequence",1
"gi|1277396152|ref|NR_151863.1| Isoptericola cucumis strain AP-38 16S ribosomal RNA, partial sequence",1
"gi|636560410|ref|NR_116470.1| Isoptericola jiangsuensis strain CLG 16S ribosomal RNA, partial sequence",1
"gi|2363082625|ref|NR_179559.1| Angelakisella massiliensis strain Marseille-P3217 16S ribosomal RNA, partial sequence",1
"gi|1227086016|ref|NR_148572.1| Paludisphaera borealis strain PX4 16S ribosomal RNA, partial sequence",1
"gi|343199116|ref|NR_044589.1| Ferruginibacter lapsinanis strain HU1-HG42 16S ribosomal RNA, partial sequence",1
"gi|1150406796|ref|NR_146050.1| Streptomyces lonarensis strain NCL 716 16S ribosomal RNA, partial sequence",1
"gi|343202449|ref|NR_042744.1| Virgibacillus kekensis strain YIM kkny16 16S ribosomal RNA, partial sequence",1
"gi|2363085364|ref|NR_180930.1| Chitinophaga fulva strain G-6-1-13 16S ribosomal RNA, partial sequence",1
"gi|631251942|ref|NR_113140.1| Paraclostridium sordellii strain JCM 3814 16S ribosomal RNA, partial sequence",1
"gi|645319814|ref|NR_117174.1| Paraclostridium tenue strain DSM 20695 16S ribosomal RNA, partial sequence",1
"gi|566084847|ref|NR_108224.1| Paracoccus huijuniae strain FLN-7 16S ribosomal RNA, partial sequence",1
"gi|2136551509|ref|NR_173512.1| Deminuibacter soli strain K23C18032701 16S ribosomal RNA, partial sequence",1
"gi|1033657160|ref|NR_137250.1| Niastella gongjuensis strain 5GH22-11 16S ribosomal RNA, partial sequence",1
"gi|2363086747|ref|NR_181630.1| Catenulispora pinistramenti strain NL8 16S ribosomal RNA, partial sequence",1
"gi|310974901|ref|NR_036763.1| Alterococcus agarolyticus strain ADT3 16S ribosomal RNA, partial sequence",1
"gi|444304189|ref|NR_074613.1| Lachnospira eligens ATCC 27750 16S ribosomal RNA, partial sequence",1
"gi|559795246|ref|NR_104836.1| [Lactobacillus] rogosae strain ATCC 27753 16S ribosomal RNA, partial sequence",1
"gi|559795150|ref|NR_104737.1| Eubacterium oxidoreducens strain G41 16S ribosomal RNA, partial sequence",1
"gi|265678515|ref|NR_028818.1| Leptospirillum ferriphilum strain P3a 16S ribosomal RNA, partial sequence",1
"gi|224581434|ref|NR_027216.1| Leptospirillum ferrooxidans strain L15 16S ribosomal RNA, partial sequence",1
"gi|219846887|ref|NR_026479.1| Malonomonas rubra strain GraMal1 16S ribosomal RNA, partial sequence",1
"gi|631252098|ref|NR_113296.1| Desulfovibrio simplex strain JCM 16812 16S ribosomal RNA, partial sequence",1
"gi|645319734|ref|NR_117110.1| Desulfovibrio simplex strain DSM 4141 16S ribosomal RNA, partial sequence",1
"gi|672238945|ref|NR_125534.1| Agaricicola taiwanensis strain CC-SBABM117 16S ribosomal RNA, partial sequence",1
"gi|2363085045|ref|NR_180771.1| Microcella indica strain CTD02-10-2 16S ribosomal RNA, partial sequence",1
"gi|343201443|ref|NR_042169.1| Marichromatium indicum strain JA100 16S ribosomal RNA, partial sequence",1
"gi|566085551|ref|NR_109622.1| Streptomyces harbinensis strain NEAU-Da3 16S ribosomal RNA, partial sequence",1
"gi|343202251|ref|NR_042537.1| Bhargavaea cecembensis strain DSE10 16S ribosomal RNA, partial sequence",1
"gi|2363082457|ref|NR_179475.1| Bhargavaea massiliensis strain Marseille-Q1000 16S ribosomal RNA, partial sequence",1
"gi|2363085444|ref|NR_180970.1| Acidithiobacillus ferrianus strain MG 16S ribosomal RNA, complete sequence",1
"gi|636560648|ref|NR_116708.1| Methylopila jiangsuensis strain JZL-4 16S ribosomal RNA, partial sequence",1
"gi|2363086971|ref|NR_181742.1| Coraliihabitans acroporae strain NNCM2 16S ribosomal RNA, partial sequence",1
"gi|2363082392|ref|NR_179443.1| Peptoniphilus raoultii strain KHD4 16S ribosomal RNA, partial sequence",1
"gi|645320513|ref|NR_117702.1| Pectinatus frisingensis strain CCM 6217 16S ribosomal RNA, partial sequence",1
"gi|343200329|ref|NR_041016.1| Phenylobacterium koreense strain Slu-01 16S ribosomal RNA, partial sequence",1
"gi|959494936|ref|NR_133798.1| Noviherbaspirillum suwonense strain 5410S-62 16S ribosomal RNA, partial sequence",1
"gi|566085590|ref|NR_109670.1| Glaciimonas singularis strain A2-57 16S ribosomal RNA, partial sequence",1
"gi|645322192|ref|NR_118998.1| Streptococcus thermophilus strain DSM 20617 16S ribosomal RNA, partial sequence",1
"gi|631253209|ref|NR_114407.1| Marichromatium purpuratum strain BN5500 16S ribosomal RNA, partial sequence",1
"gi|343206257|ref|NR_044849.1| Clostridium thermobutyricum strain JW171K 16S ribosomal RNA, partial sequence",1
"gi|2363086388|ref|NR_181446.1| Brevibacterium renqingii strain REN4 16S ribosomal RNA, partial sequence",1
"gi|631251763|ref|NR_112961.1| Leucobacter exalbidus strain K-540B 16S ribosomal RNA, partial sequence",1
"gi|645319986|ref|NR_117301.1| Fibrisoma limi BUZ 3 16S ribosomal RNA, partial sequence",1
"gi|2180566346|ref|NR_174222.1| Patiriisocius marinistellae strain KK4 16S ribosomal RNA, partial sequence",1
"gi|1171002991|ref|NR_146376.1| Lacunisphaera limnophila strain IG16b 16S ribosomal RNA, partial sequence",1
"gi|2363082288|ref|NR_179391.1| Clostridium jeddahitimonense strain CL-2 16S ribosomal RNA, partial sequence",1
"gi|265679013|ref|NR_029321.1| Chlorobaculum thiosulfatiphilum strain 6230 16S ribosomal RNA, partial sequence",1
"gi|2962412265|ref|NR_199459.1| Jannaschia maritima strain LMIT008 16S ribosomal RNA, partial sequence",1
"gi|1491514422|ref|NR_159159.1| Pseudoponticoccus marisrubri strain SJ5A-1 16S ribosomal RNA, partial sequence",1
"gi|2136551597|ref|NR_173600.1| Ostreibacterium oceani strain ML27 16S ribosomal RNA, complete sequence",1
"gi|631251022|ref|NR_112219.1| Beijerinckia derxii strain ATCC 49361 16S ribosomal RNA, partial sequence",1
"gi|470466321|ref|NR_074114.1| Elusimicrobium minutum strain Pei191 16S ribosomal RNA, partial sequence",1
"gi|636558480|ref|NR_114536.1| Caldanaerobacter subterraneus subsp. pacificus DSM 12653 strain JM 16S ribosomal RNA, partial sequence",1
"gi|636558487|ref|NR_114543.1| Caldanaerobacter subterraneus subsp. tengcongensis strain MB4 16S ribosomal RNA, partial sequence",1
"gi|1024974878|ref|NR_136841.1| Geodermatophilus poikilotrophus strain G18 16S ribosomal RNA, partial sequence",1
"gi|2260349453|ref|NR_176535.1| Oleisolibacter albus strain NAU-10 16S ribosomal RNA, complete sequence",1
"gi|1212229195|ref|NR_148263.1| Salipiger abyssi strain JLT2014 16S ribosomal RNA, partial sequence",1
"gi|1269801276|ref|NR_115284.2| Geobacillus stearothermophilus strain BGSC 9A20 16S ribosomal RNA, complete sequence",1
"gi|444439378|ref|NR_074093.1| Fervidobacterium nodosum strain Rt17-B1 16S ribosomal RNA, partial sequence",1
"gi|219857417|ref|NR_025005.1| Thermoflavimicrobium dichotomicum strain KCTC 3667 16S ribosomal RNA, partial sequence",1
"gi|631251428|ref|NR_112625.1| Cohnella panacarvi Gsoil 349 16S ribosomal RNA, partial sequence",1
"gi|2180566388|ref|NR_174251.1| Cohnella fermenti strain CC-MHH1044 16S ribosomal RNA, partial sequence",1
"gi|566085068|ref|NR_108707.1| Cohnella suwonensis strain WD2-19 16S ribosomal RNA, partial sequence",1
"gi|1441204369|ref|NR_157784.1| Aquibium oceanicum strain B7 16S ribosomal RNA, partial sequence",1
"gi|636560385|ref|NR_116445.1| Rhizobium rosettiformans W3 16S ribosomal RNA, partial sequence",1
"gi|310974916|ref|NR_036780.1| Agrobacterium vitis strain K309 16S ribosomal RNA, partial sequence",1
"gi|645320305|ref|NR_117542.1| Caloramator mitchellensis strain VF08 16S ribosomal RNA, partial sequence",1
"gi|444439586|ref|NR_074901.1| Coraliomargarita akajimensis strain DSM 45221 16S ribosomal RNA, partial sequence",1
"gi|1240411919|ref|NR_149251.1| Longimicrobium terrae strain CB-286315 16S ribosomal RNA, partial sequence",1
"gi|558508640|ref|NR_104564.1| Thalassomonas viridans strain XOM25 16S ribosomal RNA, partial sequence",1
"gi|265678661|ref|NR_028966.1| Psychrobacter faecalis strain Iso-46 16S ribosomal RNA, partial sequence",1
"gi|1953646707|ref|NR_171505.1| Motilimonas pumila strain PLHSC7-2 16S ribosomal RNA, partial sequence",1
"gi|2836274962|ref|NR_197725.1| Noviherbaspirillum album strain CPCC 100848 16S ribosomal RNA, partial sequence",1
"gi|974142163|ref|NR_109160.1| Cupriavidus plantarum strain ASC-64 16S ribosomal RNA, partial sequence",1
"gi|1315204029|ref|NR_152698.1| Dyella humi strain DHG40 16S ribosomal RNA, partial sequence",1
"gi|1441204214|ref|NR_157629.1| Sphingobacterium cellulitidis strain NCCP-698 16S ribosomal RNA, partial sequence",1
"gi|219878232|ref|NR_025371.1| Limosilactobacillus frumenti strain TMW 1.666 16S ribosomal RNA, partial sequence",1
"gi|2363087133|ref|NR_181822.1| Qipengyuania mesophila strain YG27 16S ribosomal RNA, partial sequence",1
"gi|2136551681|ref|NR_173686.1| Reticulibacter mediterranei strain 150040 16S ribosomal RNA, partial sequence",1
"gi|1315204032|ref|NR_152702.1| Croceicoccus pelagius strain Ery9 16S ribosomal RNA, partial sequence",1
"gi|343199013|ref|NR_044320.1| Croceicoccus marinus strain E4A9 16S ribosomal RNA, partial sequence",1
"gi|1779814811|ref|NR_164886.1| Deinococcus petrolearius strain 6.1 16S ribosomal RNA, partial sequence",1
"gi|959494980|ref|NR_133835.1| Pyrinomonas methylaliphatogenes strain K22 16S ribosomal RNA, partial sequence",1
"gi|2363081441|ref|NR_178967.1| Xaviernesmea rhizosphaerae strain MH17 16S ribosomal RNA, partial sequence",1
"gi|343201670|ref|NR_042396.1| Phyllobacterium leguminum strain ORS 1419 16S ribosomal RNA, partial sequence",1
"gi|310975154|ref|NR_037018.1| Acidaminococcus fermentans strain VR4 16S ribosomal RNA gene, partial sequence",1
"gi|1441204303|ref|NR_157718.1| Mesonia maritima strain 15-S14-6 16S ribosomal RNA, partial sequence",1
"gi|636560860|ref|NR_116920.1| Mesonia phycicola strain MDSW-25 16S ribosomal RNA, partial sequence",1
"gi|219846711|ref|NR_026303.1| Oleidesulfovibrio vietnamensis strain G3 100 16S ribosomal RNA, partial sequence",1
"gi|343202392|ref|NR_042678.1| Acetobacter fabarum strain R-36330 16S ribosomal RNA, partial sequence",1
"gi|636558788|ref|NR_114845.1| Acetobacter lovaniensis strain LMG 1617 16S ribosomal RNA, partial sequence",1
"gi|631252434|ref|NR_113632.1| Acetobacter lovaniensis strain NBRC 13753 16S ribosomal RNA, partial sequence",1
"gi|2962412223|ref|NR_199417.1| Owariibacterium komagatae strain 13GAM1G 16S ribosomal RNA, partial sequence",1
"gi|1277396189|ref|NR_151900.1| Ruthenibacterium lactatiformans strain 585-1 16S ribosomal RNA, partial sequence",1
"gi|2363082356|ref|NR_179425.1| Gorbachella massiliensis strain GD7 16S ribosomal RNA, partial sequence",1
"gi|1397641831|ref|NR_156940.1| Vitiosangium subalbum strain MCy10944 16S ribosomal RNA, partial sequence",1
"gi|631252499|ref|NR_113697.1| Hylemonella gracilis strain NBRC 14920 16S ribosomal RNA, partial sequence",1
"gi|343198663|ref|NR_043222.1| Marinimicrobium koreense strain M9 16S ribosomal RNA, partial sequence",1
"gi|2363082617|ref|NR_179555.1| Mobilibacterium timonense strain Marseille-P3194 16S ribosomal RNA, partial sequence",1
"gi|1150406771|ref|NR_146025.1| Streptomyces oryzae strain S16-07 16S ribosomal RNA, partial sequence",1
"gi|1909404374|ref|NR_170427.1| Marinobacter changyiensis strain CLL7-20 16S ribosomal RNA, partial sequence",1
"gi|343198539|ref|NR_042831.1| Ectothiorhodosinus mongolicus strain M9 16S ribosomal RNA, partial sequence",1
"gi|343206206|ref|NR_044798.1| Caldanaerobius zeae strain mel2 16S ribosomal RNA, partial sequence",1
"gi|265678880|ref|NR_029186.1| Caldanaerobius polysaccharolyticus strain KMTHCJ 16S ribosomal RNA, partial sequence",1
"gi|1240411838|ref|NR_108583.1| Nocardioides marmoriginsengisoli strain Gsoil 097 16S ribosomal RNA, partial sequence",1
